date,mission,class,vol_init,user_label_id,B1,B2,B3,B4,B5,B7,SR_ATMOS_OPACITY,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,SR_CLOUD_QA,ST_ATRAN,ST_B6,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,QA_PIXEL,QA_RADSAT,system:index,system:time_start,.geo,CLOUD_COVER,IMAGE_QUALITY,DATA_SOURCE_AIR_TEMPERATURE,DATA_SOURCE_ELEVATION,DATA_SOURCE_OZONE,DATA_SOURCE_PRESSURE,DATA_SOURCE_REANALYSIS,DATA_SOURCE_WATER_VAPOR,SENSOR_MODE_SLC,SR_CLOUD_QA_binary,QA_PIXEL_binary,QA_RADSAT_binary
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4205,0.126,0.158,0.162,0.174,0.193,0.183,0.017,0.126,0.158,0.162,0.174,0.193,0.183,NA,8923,274.56780074,28,314,9880,0,526,6111,589,5440,0,0000000000000000043a,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.0519876889364,46.732979857391]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4206,0.125,0.157,0.17,0.203,0.26,0.227,0.017,0.125,0.157,0.17,0.203,0.26,0.227,NA,8920,274.56780074,42,315,9880,0,453,6111,592,5440,0,0000000000000000043b,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.01950759686311,46.71061746560796]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4207,0.12,0.136,0.153,0.146,0.143,0.147,0.017,0.12,0.136,0.153,0.146,0.143,0.147,32,8920,274.56438272,40,315,9880,0,464,6111,591,5440,0,0000000000000000043c,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.01903939125249,46.7104123469595]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4208,0.115,0.136,0.153,0.212,0.241,0.173,0.017,0.115,0.136,0.153,0.212,0.241,0.173,NA,8919,274.56438272,13,315,9880,0,597,6111,592,5440,0,0000000000000000043d,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.00832417142107,46.705502876699654]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4209,0.12,0.126,0.136,0.184,0.223,0.147,0.017,0.12,0.126,0.136,0.184,0.223,0.147,NA,8920,274.56438272,6,315,9880,0,635,6111,592,5440,0,0000000000000000043e,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.00437786698878,46.70332237628452]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4210,0.101,0.126,0.11,0.098,0.106,0.102,0.017,0.101,0.126,0.11,0.098,0.106,0.102,32,8918,274.56438272,0,315,9880,0,665,6111,593,5896,0,0000000000000000043f,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.00167119264931,46.70155657226736]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01011100001000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4211,0.144,0.167,0.187,0.221,0.247,0.226,0.017,0.144,0.167,0.187,0.221,0.247,0.226,NA,8918,273.96622922,3,315,9880,0,652,6055,593,5440,0,00000000000000000440,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.98912774138597,46.69376206362593]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4212,0.13,0.157,0.17,0.193,0.247,0.2,0.017,0.13,0.157,0.17,0.193,0.247,0.2,NA,8916,273.96622922,3,316,9880,0,652,6055,594,5440,0,00000000000000000441,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.9814045783614,46.69014573267159]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4213,0.139,0.157,0.179,0.221,0.29,0.262,0.017,0.139,0.157,0.179,0.221,0.29,0.262,NA,8915,274.90618472,3,316,9716,53,650,6055,595,5440,0,00000000000000000442,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.95835102591509,46.68151737213318]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4214,0.125,0.157,0.17,0.211,0.253,0.253,0.017,0.125,0.157,0.17,0.211,0.253,0.253,NA,8899,274.01066348,4,322,9766,48,646,6000,605,5440,0,00000000000000000443,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.86606547051298,46.69166628613082]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4215,0.095,0.105,0.109,0.06,0.019,0.004,0.017,0.095,0.105,0.109,0.06,0.019,0.004,32,8899,273.50479652,9,321,9856,28,621,6000,604,5504,0,00000000000000000444,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.73167708296423,46.71419812375387]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01010110000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4216,0.1,0.094,0.101,0.06,0.013,0.004,0.017,0.1,0.094,0.101,0.06,0.013,0.004,32,8901,274.10636804,9,321,9856,39,619,6055,603,5504,0,00000000000000000445,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.70915862264432,46.719959282314925]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01010110000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4217,0.135,0.176,0.198,0.244,0.242,0.251,NA,0.135,0.176,0.198,0.244,0.242,0.251,NA,8908,275.3300192,3,321,9743,79,650,6111,601,5440,0,00000000000000000446,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.13548189481536,46.859439963266716]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4218,0.11,0.131,0.121,0.1,0.08,0.09,NA,0.11,0.131,0.121,0.1,0.08,0.09,32,8908,276.13667192,0,321,9707,79,662,6166,601,5896,0,00000000000000000447,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.13500923010369,46.85923484461825]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01011100001000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4219,0.118,0.158,0.167,0.168,0.167,0.149,NA,0.118,0.158,0.167,0.168,0.167,0.149,NA,8908,275.59662476,4,321,9698,82,643,6111,601,5440,0,00000000000000000448,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.1335912359687,46.85861502957183]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4220,0.123,0.149,0.167,0.168,0.19,0.158,NA,0.123,0.149,0.167,0.168,0.19,0.158,NA,8907,276.23921252,16,321,9690,79,582,6166,601,5440,0,00000000000000000449,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.1275848268497,46.85691611207047]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4221,0.114,0.149,0.144,0.134,0.144,0.124,NA,0.114,0.149,0.144,0.134,0.144,0.124,32,8906,276.60494066,15,321,9628,54,584,6166,602,5440,0,0000000000000000044a,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.12359393140687,46.856358724438785]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4222,0.143,0.16,0.142,0.098,0.017,0.03,0.0169,0.143,0.16,0.142,0.098,0.017,0.03,32,8874,272.74257806,35,331,9880,0,493,5945,621,5504,0,0000000000000000044b,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.78752486231181,46.726474028954016]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01010110000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4223,0.14,0.168,0.158,0.142,0.053,0.035,0.0168,0.14,0.168,0.158,0.142,0.053,0.035,32,8873,272.74257806,41,331,9880,0,463,5945,622,13600,0,0000000000000000044c,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.78375246282059,46.725180889648506]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,11010100100000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4224,0.131,0.159,0.139,0.102,0.038,0.026,0.0169,0.131,0.159,0.139,0.102,0.038,0.026,32,8873,273.04678184,25.5,331,9880,0,539.5,5972.5,622,5504,0,0000000000000000044d,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.77825885032274,46.72247421530908]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01010110000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4225,0.14,0.163,0.153,0.147,0.092,0.057,0.0169,0.14,0.163,0.153,0.147,0.092,0.057,32,8875,273.65177138,29.5,330,9880,0,519,6027.5,620,13600,0,0000000000000000044e,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.79628253678078,46.72847616532701]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,11010100100000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4226,0.144,0.178,0.174,0.164,0.068,0.061,0.0168,0.144,0.178,0.174,0.164,0.068,0.061,32,8870,272.74599608,43,332,9880,0,456,5945,623,13600,0,0000000000000000044f,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.76521152064036,46.70682277061149]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,11010100100000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4227,0.165,0.183,0.171,0.129,0.053,0.026,0.0168,0.165,0.183,0.171,0.129,0.053,0.026,32,8868,272.74599608,9,332,9880,0,623,5945,624,13600,0,00000000000000000450,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.75422429564469,46.70199356417059]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,11010100100000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4228,0.122,0.14,0.134,0.103,0.068,0.052,0.0167,0.122,0.14,0.134,0.103,0.068,0.052,32,8862,273.05019986,13,334,9880,0,604,5972.5,628,9552,0,00000000000000000451,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.71568428523975,46.67468157021825]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,10010101010000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4229,0.109,0.136,0.135,0.162,0.226,0.203,0.0169,0.109,0.136,0.135,0.162,0.226,0.203,NA,8879,275.14544612,144.5,329,9880,0,382.5,6166,618,5440,0,00000000000000000452,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.7833778983321,46.75225209214398]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4230,0.111,0.116,0.129,0.185,0.183,0.129,0.0169,0.111,0.116,0.129,0.185,0.183,0.129,NA,8879,275.14544612,135.5,329,9880,0,454,6166,618,5440,0,00000000000000000453,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.7789143381776,46.75284069348304]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4231,0.113,0.131,0.143,0.251,0.258,0.194,0.0169,0.113,0.131,0.143,0.251,0.258,0.194,NA,8880,275.73676358,142,329,9880,0,428.5,6222,618,5440,0,00000000000000000454,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.77616753192869,46.752961089211475]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4232,0.136,0.156,0.181,0.191,0.229,0.198,NA,0.136,0.156,0.181,0.191,0.229,0.198,NA,8883,275.1420281,3,328,9880,0,648,6166,616,5440,0,00000000000000000455,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.71918022046565,46.78446909725514]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4233,0.124,0.156,0.181,0.191,0.183,0.173,NA,0.124,0.156,0.181,0.191,0.183,0.173,NA,8882,274.54729262,15,328,9880,0,589,6111,616,5440,0,00000000000000000456,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.71712011577895,46.78529403095003]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4234,0.115,0.138,0.135,0.233,0.252,0.173,NA,0.115,0.138,0.135,0.233,0.252,0.173,NA,8889,275.13861008,12,327,9880,0,601,6166,613,5440,0,00000000000000000457,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.67631488203887,46.81521905811969]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4235,0.111,0.111,0.105,0.074,0.045,0.064,NA,0.111,0.111,0.105,0.074,0.045,0.064,32,8886,275.73334556,6,327,9880,0,631,6222,614,5504,0,00000000000000000458,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.67648878697995,46.81146003593164]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01010110000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4236,0.103,0.101,0.089,0.191,0.142,0.081,NA,0.103,0.101,0.089,0.191,0.142,0.081,NA,8887,275.5009202,12,327,9817,71,602,6166,614,5440,0,00000000000000000459,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.67528482969553,46.80487840277675]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4237,0.145,0.174,0.211,0.259,0.287,0.224,NA,0.145,0.174,0.211,0.259,0.287,0.224,NA,8866,275.14886414,3,333,9880,0,648,6166,626,5440,0,0000000000000000045a,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.60507628360901,46.838593665841856]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4238,0.124,0.147,0.158,0.267,0.218,0.174,NA,0.124,0.147,0.158,0.267,0.218,0.174,NA,8867,275.14544612,7,333,9880,0,630,6166,625,5440,0,0000000000000000045b,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.60850979142018,46.83847327011341]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4239,0.112,0.12,0.097,0.065,0.056,0.031,NA,0.112,0.12,0.097,0.065,0.056,0.031,32,8885,275.13519206,31,328,9880,0,506,6166,615,5504,0,0000000000000000045c,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.5630091242708,46.92371790495214]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01010110000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4240,0.108,0.12,0.105,0.065,0.01,0.022,NA,0.108,0.12,0.105,0.065,0.01,0.022,32,8884,275.72650952,73,329,9880,0,397,6222,616,5504,0,0000000000000000045d,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.55777413963406,46.921666718467556]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01010110000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4241,0.116,0.12,0.105,0.065,0.016,0.006,NA,0.116,0.12,0.105,0.065,0.016,0.006,32,8882,276.31782698,45,329,9880,0,437,6277,617,5504,0,0000000000000000045e,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.5539972810418,46.91856318413436]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01010110000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4242,0.112,0.12,0.105,0.065,0.051,0.031,NA,0.112,0.12,0.105,0.065,0.051,0.031,32,8882,275.72992754,6,329,9880,0,631,6222,617,5504,0,0000000000000000045f,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.54610021307614,46.91979389602511]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01010110000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4243,0.125,0.166,0.174,0.158,0.166,0.191,NA,0.125,0.166,0.174,0.158,0.166,0.191,32,8884,275.13519206,6,329,9880,0,633,6166,616,5440,0,00000000000000000460,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.54704554249948,46.922371256434]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4244,0.116,0.139,0.151,0.167,0.201,0.208,NA,0.116,0.139,0.151,0.167,0.201,0.208,NA,8885,275.97260696,6,328,9632,64,633,6111,615,5440,0,00000000000000000461,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.54618493599615,46.92712019905592]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4245,0.128,0.156,0.166,0.208,0.194,0.165,NA,0.128,0.156,0.166,0.208,0.194,0.165,NA,8871,276.32808104000003,134,332,9880,0,351,6277,623,5440,0,00000000000000000462,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.4967468826166,46.870351383544495]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4246,0.128,0.138,0.135,0.141,0.12,0.098,NA,0.128,0.138,0.135,0.141,0.12,0.098,NA,8870,276.32466302,75,332,9880,0,394,6277,624,13600,0,00000000000000000463,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.50455922766224,46.872228665087995]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,11010100100000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4247,0.111,0.129,0.128,0.116,0.125,0.132,NA,0.111,0.129,0.128,0.116,0.125,0.132,32,8869,276.32466302,28,333,9880,0,519,6277,624,5440,0,00000000000000000464,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.51631787714018,46.87522072189486]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01010101000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4248,0.113,0.112,0.09,0.049,0.022,0.014,NA,0.113,0.112,0.09,0.049,0.022,0.014,32,8936,275.6718212,30,316,9880,0,512,6222,588,5504,0,00000000000000000465,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.46798568082187,47.000561593406175]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01010110000000,0
1988-11-23,LANDSAT_5,shorelineContamination,BGS,4249,0.108,0.112,0.09,0.057,0.016,0.023,NA,0.108,0.112,0.09,0.057,0.016,0.023,32,8882,276.9023084,11,329,9880,0,604,6332,617,5504,0,00000000000000000466,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.46807040374189,46.99745805907297]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,01010110000000,0
1988-11-23,LANDSAT_5,other,BGS,4250,0.106,0.113,0.122,0.126,0.098,0.065,NA,0.106,0.113,0.122,0.126,0.098,0.065,NA,8977,276.84078404,950,303,9880,0,235,6332,562,13600,0,00000000000000000467,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.04198792302775,47.042981021727606]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,NA,11010100100000,0
1988-11-23,LANDSAT_5,other,BGS,4251,0.149,0.141,0.122,0.118,0.057,0.031,NA,0.149,0.141,0.122,0.118,0.057,0.031,32,8977,276.84420206,1437,302,9880,0,211,6332,562,13600,0,00000000000000000468,1988-11-23T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.10936493994532,47.05625576556371]}",,,NCEP,GLS2000,TOMS,NCEP,MERRA-2,NCEP,ON,100000,11010100100000,0
2006-07-04,LANDSAT_5,openWater,BGS,4252,0.016,0.012,0.004,0.011,0.001,-0.006,0.0222,0.016,0.012,0.004,0.011,0.001,-0.006,32,7988,292.87471586000004,849,711,9880,0,231,8049,1438,5504,0,00000000000000000734,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.94565150611487,46.70935554000984]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,openWater,BGS,4253,0.015,0.016,0.007,0.014,-0.001,0.005,0.0228,0.015,0.016,0.007,0.014,-0.001,0.005,32,7995,291.73993322,401,709,9880,0,231,7938,1433,5504,0,00000000000000000735,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.00058317199228,46.740890302659814]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,openWater,BGS,4254,0.016,0.012,0.004,0.007,0.004,0.005,0.0221,0.016,0.012,0.004,0.007,0.004,0.005,32,7996,291.7365152,663,709,9880,0,235,7938,1432,5504,0,00000000000000000736,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.91062972644112,46.75242153798401]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,openWater,BGS,4255,0.016,0.016,0.007,0.015,0.006,0.008,0.02225,0.016,0.016,0.007,0.015,0.006,0.008,32,7962,291.49212676999997,810.5,719,9880,0,228.5,7910.5,1456,5504,0,00000000000000000737,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.68541390953472,46.75900763023996]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,openWater,BGS,4256,0.016,0.014,0.002,0.01,0.004,-0.001,0.025,0.016,0.014,0.002,0.01,0.004,-0.001,32,7989,285.33456374,304,710,9880,0,251,7329,1436,5504,0,00000000000000000738,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.74948227347063,46.8911843036662]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,openWater,BGS,4257,0.021,0.017,0.008,0.012,0.002,-0.002,0.02,0.021,0.017,0.008,0.012,0.002,-0.002,32,7967,291.49212676999997,928,717,9880,0,228.5,7910.5,1451,5504,0,00000000000000000739,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.65747318233383,46.80783032767414]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,openWater,BGS,4258,0.024,0.019,0.01,0.017,0.005,0.005,0.0157,0.024,0.019,0.01,0.017,0.005,0.005,32,7965,288.3868556,1285,714,9880,0,214,7606,1445,5504,0,0000000000000000073a,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.24395398704148,47.00516784479438]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,openWater,BGS,4259,0.02,0.012,0.007,0.007,0.006,0.001,0.0219,0.02,0.012,0.007,0.007,0.006,0.001,32,7998,286.59923114000003,492,704,9880,0,236,7440,1423,5504,0,0000000000000000073b,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.37785187347434,47.04448373878262]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,openWater,BGS,4260,0.021,0.022,0.012,0.016,0.004,0.005,0.0192,0.021,0.022,0.012,0.016,0.004,0.005,32,7968,289.50454814,1152,715,9880,0,220,7717,1448,5504,0,0000000000000000073c,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.42179631435607,46.9648798667765]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,openWater,BGS,4261,0.026,0.024,0.016,0.017,0.007,0.008,0.015,0.026,0.024,0.016,0.017,0.007,0.008,32,7903,290.84099396,1951,730,9880,0,186,7827,1483,5504,0,0000000000000000073d,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.05855794254235,47.00235861113071]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,openWater,BGS,4262,0.022,0.026,0.015,0.019,0.007,0.008,0.0191,0.022,0.026,0.015,0.019,0.007,0.008,32,7903,289.68912122,665,730,9880,0,237,7717,1482,5504,0,0000000000000000073e,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.10525364877404,47.131445127526916]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
2006-07-04,LANDSAT_5,openWater,BGS,4263,0.03,0.027,0.016,0.02,0.017,0.012,0.0152,0.03,0.027,0.016,0.02,0.017,0.012,32,7900,290.27018462,1243,731,9880,0,215,7772,1484,5504,0,0000000000000000073f,2006-07-04T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.06336485347796,47.08096810360191]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,100000,01010110000000,0
