date,mission,class,vol_init,user_label_id,B2,B3,B4,B5,B6,B7,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_QA_AEROSOL,ST_ATRAN,ST_B10,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,cirrus_conf,high_conf_cirrus,QA_PIXEL,QA_RADSAT,system:index,B11,B12,B8,system:time_start,.geo,CLOUD_COVER,IMAGE_QUALITY_OLI,IMAGE_QUALITY_TIRS,DATA_SOURCE_AIR_TEMPERATURE,DATA_SOURCE_ELEVATION,DATA_SOURCE_OZONE,DATA_SOURCE_PRESSURE,DATA_SOURCE_REANALYSIS,DATA_SOURCE_TIRS_STRAY_LIGHT_CORRECTION,DATA_SOURCE_WATER_VAPOR,NADIR_OFFNADIR,SR_QA_AEROSOL_binary,QA_PIXEL_binary,QA_RADSAT_binary
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1506,0.02731,0.04317,0.04431,0.03484,0.03298,0.02934,0.0214,0.02731,0.04317,0.04431,0.03484,0.03298,0.02934,96,8862,291.17937794,1087,409,9880,0,197,8128,769,1,0,21952,0,0000000000000000175c,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65671267380793,46.64517123944653]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1507,0.01886,0.0332,0.04036,0.0261,0.02346,0.021329999999999998,0.01323,0.01886,0.0332,0.04036,0.0261,0.02346,0.021329999999999998,128,8861,291.27166448,1076.5,410,9880,0,195.5,8139,769,1,0,21952,0,0000000000000000175d,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65053235974784,46.641166966700546]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10000000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1508,0.01402,0.03287,0.03255,0.02557,0.02725,0.02553,0.00703,0.01402,0.03287,0.03255,0.02557,0.02725,0.02553,160,8862,291.08025536,1099,409,9880,0,196,8116,768,1,0,21952,0,0000000000000000175e,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65439394126012,46.64941630364942]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10100000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1509,-0.00461,0.01033,0.00915,0.00357,0.00544,0.00592,-0.0096,-0.00461,0.01033,0.00915,0.00357,0.00544,0.00592,160,8863,291.1383617,1104.5,409,9880,0,196,8123,768,1,0,21952,0,0000000000000000175f,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65628014100574,46.65106617103919]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10100000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1510,-0.00547,0.01036,0.01326,0.00266,0.00507,0.00504,-0.01022,-0.00547,0.01036,0.01326,0.00266,0.00507,0.00504,162,8861,291.86639995999997,1074.5,410,9880,0,194.5,8208,769,1,0,21952,0,00000000000000001760,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.64658159621449,46.64051593794673]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10100010,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1511,0.00607,0.01788,0.01839,0.00289,0.00135,0.00115,0.00251,0.00607,0.01788,0.01839,0.00289,0.00135,0.00115,82,8865,291.83051075000003,783,408,9880,0,206,8203.5,766,1,0,21952,0,00000000000000001761,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.73923279790299,46.66150492660531]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01010010,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1512,0.00412,0.01304,0.01508,0.00482,0.00236,0.00181,0.0016,0.00412,0.01304,0.01508,0.00482,0.00236,0.00181,98,8864,291.61004846000003,714.5,408,9904,61,211,8195,767,1,0,21952,0,00000000000000001762,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.74343773019639,46.65514178940204]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100010,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1513,0.01004,0.02047,0.02344,0.0086,0.0037200000000000002,0.00327,0.0075,0.01004,0.02047,0.02344,0.0086,0.0037200000000000002,0.00327,98,8863,291.42034835000004,685,408,9904,87,215,8173,767,1,0,21952,0,00000000000000001763,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.7477273854098,46.65284535235951]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100010,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1514,0.0196,0.03239,0.03688,0.01806,0.00978,0.00778,0.01719,0.0196,0.03239,0.03688,0.01806,0.00978,0.00778,98,8862,290.10270163999996,564.5,409,9904,57,213.5,8020.5,768,1,0,21952,0,00000000000000001764,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.76223284113667,46.64182691365645]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100010,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1515,0.03067,0.06148,0.09019,0.02529,0.00344,0.002,0.02406,0.03067,0.06148,0.09019,0.02529,0.00344,0.002,96,8873,288.44325292999997,343.5,404,9880,0,282,7813.5,758,1,0,21952,0,00000000000000001765,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.87589086788795,46.735909486783115]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1516,0.02463,0.05777,0.09424,0.03414,0.002,0.00175,0.01656,0.02463,0.05777,0.09424,0.03414,0.002,0.00175,112,8873,287.23327385000005,348.5,404,9880,0,281,7677,758,1,0,21952,0,00000000000000001766,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.87469136970456,46.73537885375775]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01110000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1517,0.03166,0.06052,0.09613,0.03767,0.0034,0.00192,0.02481,0.03166,0.06052,0.09613,0.03767,0.0034,0.00192,96,8873,287.65539932,352,404,9904,83,286.5,7741,758,1,0,21952,0,00000000000000001767,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.8751194434057,46.734259619393335]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1518,0.02479,0.04646,0.06392,0.0266,0.00936,0.0079,0.01874,0.02479,0.04645,0.06392,0.0266,0.00936,0.0079,96,8899,288.626117,1084,392,9904,56,201,7848,735,1,0,21952,0,00000000000000001768,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.82930663918259,46.935967055545945]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1519,0.02718,0.04494,0.06141,0.02583,0.01318,0.00955,0.02038,0.02718,0.04494,0.06141,0.02583,0.01318,0.00955,96,8899,290.4376676,1070,392,9904,68,203,8056,735,1,0,21952,0,00000000000000001769,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.82784851313812,46.9347363436552]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1520,0.02699,0.04948,0.06892,0.03276,0.03127,0.02289,0.02025,0.02699,0.04948,0.06892,0.03276,0.03127,0.02289,96,8899,289.74380954000003,1081,392,9904,56,201,7976,735,1,0,21952,0,0000000000000000176a,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.82922191626258,46.93555681824904]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1521,0.02547,0.04695,0.06502,0.03375,0.01202,0.01183,0.01939,0.02547,0.04695,0.06502,0.03375,0.01202,0.01183,96,8899,289.6002527,1062,392,9904,68,203,7959,735,1,0,21952,0,0000000000000000176b,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.82655983293367,46.9341522014172]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1522,0.02784,0.05704,0.08201,0.05966,0.04376,0.03988,0.02253,0.02784,0.05704,0.08201,0.05966,0.04376,0.03988,96,8899,292.02362888,1066,392,9708,68,204,8100,735,1,0,21952,0,0000000000000000176c,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.82733571651697,46.934531225006744]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1523,0.03078,0.05894,0.08325,0.02737,0.00548,0.00397,0.02415,0.03078,0.05894,0.08325,0.02737,0.00548,0.00397,96,8896,287.2930892,467,393,9904,92,217,7698,737,1,0,21952,0,0000000000000000176d,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.77223014569849,46.88239987459092]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1524,0.03477,0.06092,0.09043,0.03801,0.01244,0.00611,0.03007,0.03477,0.06092,0.09043,0.03801,0.01244,0.00611,96,8896,288.77992789999996,474,393,9904,73,214,7866,737,1,0,21952,0,0000000000000000176e,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.77338951197238,46.88345668154058]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1525,0.03045,0.05517,0.08102,0.04709,0.01312,0.00699,0.0252,0.03045,0.05517,0.08102,0.04709,0.01312,0.00699,96,8896,289.1559101,480,393,9904,57,212,7909,737,1,0,21952,0,0000000000000000176f,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.77549420766961,46.88445552017655]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1526,0.02896,0.05127,0.06881,0.05655,0.02261,0.01359,0.02487,0.02896,0.05127,0.06881,0.05655,0.02261,0.01359,96,8896,289.16616416,483,393,9904,100,218,7910,737,1,0,21952,0,00000000000000001770,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.77652426001296,46.88474536174502]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100000,0101010111000000,0
2014-06-08,LANDSAT_8,darkNearShoreSediment,LRCP,1527,0.0327,0.06161,0.07682,0.02608,0.01444,0.01128,0.02558,0.0327,0.06161,0.07682,0.02608,0.01444,0.01128,96,8896,286.07627407999996,460,393,9880,0,211,7546,737,1,0,21952,0,00000000000000001771,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.77107077942459,46.881784518645524]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100000,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1528,0.00421,0.01341,0.01642,0.00325,0.00395,0.00417,0.00122,0.00421,0.01341,0.01642,0.00325,0.00395,0.00417,112,8745,288.57997373,1056,450,9880,0,199.5,7822,853,1,0,21952,0,00000000000000001772,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.93853032173253,46.72758434511632]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01110000,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1529,0.0074,0.01568,0.01373,0.00382,0.00482,0.0049,0.00472,0.0074,0.01568,0.01373,0.00382,0.00482,0.0049,112,8742,286.04209388000004,882,451,9880,0,209,7542,854,1,0,21952,0,00000000000000001773,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.972860940743,46.74546534034063]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01110000,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1530,0.00574,0.01717,0.01688,-2.3e-4,0.00133,0.00204,0.00149,0.00574,0.01717,0.01688,-2.3e-4,0.00133,0.00204,112,8800,286.13438041999996,926,430,9880,0,207,7553,812,1,0,21952,0,00000000000000001774,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.86986462461051,46.75675578420797]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01110000,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1531,0.0053,0.01972,0.02399,3.1e-4,9e-5,7.4e-4,4.2e-4,0.0053,0.01972,0.02399,3.1e-4,9e-5,7.4e-4,128,8802,286.11045428,1261,430,9880,0,190,7551,811,1,0,21952,0,00000000000000001775,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.86437101211267,46.72475727504844]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10000000,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1532,0.00713,0.02065,0.02403,7.4e-4,0.0012,0.00196,0.00195,0.00713,0.02065,0.02403,7.4e-4,0.0012,0.00196,128,8801,286.6094852,1121,430,9880,0,197,7606,811,1,0,21952,0,00000000000000001776,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.83416060247556,46.752992302918855]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10000000,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1533,0.01508,0.01574,0.00232,-0.0015,-2.7e-4,5.3e-4,0.01112,0.01508,0.01574,0.00232,-0.0015,-2.7e-4,5.3e-4,100,8800,276.73995245000003,1007,429,9880,0,207,6566,810,1,0,21952,0,00000000000000001777,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.72017706134739,46.864844393743496]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100100,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1534,0.01134,0.02081,0.00952,-0.00152,7.1e-4,8.7e-4,0.00728,0.01134,0.02081,0.00952,-0.00152,7.1e-4,8.7e-4,100,8814,277.49704388,1420.5,424,9880,0,186.5,6642,800,1,0,21952,0,00000000000000001778,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.59657969834798,46.8235129860791]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100100,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1535,0.01281,0.02202,0.00974,-7.8e-4,8.9e-4,0.00111,0.00783,0.01281,0.02202,0.00974,-7.8e-4,8.9e-4,0.00111,85,8812,278.04392708,1408.5,425,9880,0,187,6697.5,802,1,0,21952,0,00000000000000001779,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.61580734209043,46.817876682347546]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01010101,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1536,0.00831,0.01957,0.0047,-0.00225,0.00262,0.00376,0.00163,0.00831,0.01957,0.0047,-0.00225,0.00262,0.00376,164,8806,276.97237781,1481,427,9880,0,183,6590,807,1,0,21952,0,0000000000000000177a,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.6913355957337,46.81223591951494]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10100100,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1537,0.01585,0.02304,0.00784,-6.3e-4,-7e-5,6.4e-4,0.01128,0.01585,0.02304,0.00784,-6.3e-4,-7e-5,6.4e-4,100,8795,277.98240272,574,431,9880,0,217,6692,814,1,0,21952,0,0000000000000000177b,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.85750399649037,46.81693581202527]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100100,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1538,0.01258,0.03815,0.04354,0.002,0.00244,0.00338,0.00312,0.01258,0.03815,0.04354,0.002,0.00244,0.00338,160,8805,284.08698644000003,1583,428,9880,0,175.5,7331,808,1,0,21952,0,0000000000000000177c,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.7308744447746,46.76196847333945]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10100000,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1539,0.00813,0.0157,0.00903,-0.00137,9e-5,6.8e-4,0.0046,0.00813,0.0157,0.00903,-0.00137,9e-5,6.8e-4,100,8742,281.54056154,537,451,9880,0,214,7061,854,1,0,21952,0,0000000000000000177d,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.88399551584888,46.79277194341664]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100100,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1540,0.01172,0.01842,0.00281,-2.8e-4,0.00494,0.00522,0.0037200000000000002,0.01172,0.01842,0.00281,-2.8e-4,0.00494,0.00522,164,8817,276.31782698,1531.5,423,9880,0,181,6523,798,1,0,21952,0,0000000000000000177e,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.57221517019194,46.861063076050165]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10100100,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1541,0.0134,0.03598,0.01852,-6.5e-4,0.00466,0.00581,0.00383,0.0134,0.03598,0.01852,-6.5e-4,0.00466,0.00581,162,8821,281.39187767,1316,422,9880,0,186.5,7043,795,1,0,21952,0,0000000000000000177f,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.5162534519712,46.8090030712512]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10100010,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1542,0.01193,0.0343,0.01619,-3e-5,0.0054,0.00604,0.00188,0.01193,0.0343,0.01619,-3e-5,0.0054,0.00604,162,8822,281.55423362,1239,422,9880,0,188.5,7060,795,1,0,21952,0,00000000000000001780,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.50251942072659,46.79913508061991]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10100010,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1543,0.0146,0.04001,0.03698,0.00259,0.00421,0.00492,0.0045,0.0146,0.04001,0.03698,0.00259,0.00421,0.00492,160,8817,283.21197331999997,1257.5,423,9880,0,181,7237,799,1,0,21952,0,00000000000000001781,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.55401757879284,46.78691268463242]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10100000,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1544,0.01563,0.03821,0.03331,0.00237,0.00479,0.00582,0.00626,0.01563,0.03821,0.03331,0.00237,0.00479,0.00582,160,8818,281.30130013999997,1315.5,423,9880,0,182,7034,798,1,0,21952,0,00000000000000001782,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.54372151446043,46.79819421029764]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10100000,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1545,0.01508,0.02426,0.00837,-0.00108,2e-5,3.1e-4,0.01044,0.01508,0.02426,0.00837,-0.00108,2e-5,3.1e-4,100,8826,278.32762274000004,1302,420,9880,0,191.5,6725.5,791,1,0,21952,0,00000000000000001783,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.47780262358735,46.83014812844663]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100100,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1546,0.01344,0.02357,0.00879,-7.4e-4,8.2e-4,7.6e-4,0.00804,0.01344,0.02357,0.00879,-7.4e-4,8.2e-4,7.6e-4,100,8828,277.86277201999997,1075.5,419,9880,0,201.5,6678,789,1,0,21952,0,00000000000000001784,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.44552765016249,46.8254482359363]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100100,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1547,0.01135,0.02945,0.01141,7.9e-4,0.00498,0.00593,0.00258,0.01172,0.02927,0.01099,5.7e-4,0.00494,0.0057,162,8829,281.10818200999995,924.5,419,9880,0,201.5,7013,789,1,0,21952,0,00000000000000001785,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.42767786864555,46.81417562847319]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10100010,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1548,0.01548,0.03983,0.02041,0.00277,0.00702,0.00809,0.003,0.01548,0.03983,0.02041,0.00277,0.00702,0.00809,160,8827,282.85308122000004,932,420,9880,0,197.5,7198,791,1,0,21952,0,00000000000000001786,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.43660498895456,46.79631246965308]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10100000,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1549,0.01334,0.01747,0.00261,-5.6e-4,0.00173,0.00225,0.0083,0.01334,0.01747,0.00261,-5.6e-4,0.00173,0.00225,100,8840,276.92623454,873,414,9880,0,214,6581,780,1,0,21952,0,00000000000000001787,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.36632063815014,46.85363421369513]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100100,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1550,0.01044,0.02026,0.00441,-6.4e-4,0.00299,0.00402,0.00351,0.01044,0.02026,0.00441,-6.4e-4,0.00299,0.00402,162,8841,277.42184743999996,779,414,9880,0,219,6631,780,1,0,21952,0,00000000000000001788,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.3543033608111,46.85222513776225]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10100010,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1551,0.01486,0.02,0.00395,-0.00093000000000000005,9e-5,7e-4,0.01025,0.01486,0.02,0.00395,-0.00093000000000000005,9e-5,7e-4,100,8853,277.2270203,562,409,9880,0,217,6610,770,1,0,21952,0,00000000000000001789,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.27740170404337,46.88062515237163]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100100,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1552,0.01575,0.02076,0.00423,-0.00117,5.7e-4,3.5e-4,0.00952,0.01575,0.02076,0.00423,-0.00117,5.7e-4,3.5e-4,100,8856,277.53122408,627,408,9880,0,218,6640,767,1,0,21952,0,0000000000000000178a,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.26298097123653,46.888370610901475]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,01100100,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1553,0.01102,0.02934,0.01204,0.00299,0.0076,0.00834,-3.1e-4,0.01102,0.02934,0.01204,0.00299,0.0076,0.00834,164,8886,281.82254819,196.5,397,9880,0,278.5,7084.5,745,1,0,21952,0,0000000000000000178b,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.11946926293243,46.87077053904353]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10100100,0101010111000000,0
2014-06-08,LANDSAT_8,offShoreSediment,LRCP,1554,0.01225,0.02962,0.01227,0.00617,0.01147,0.01205,3.4e-4,0.01225,0.02962,0.01227,0.00617,0.01147,0.01205,134,8887,280.83644942,254,397,9880,0,241,6980,745,1,0,21952,0,0000000000000000178c,NA,NA,NA,2014-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.11380620459455,46.879452408794585]}",,,,MODIS,GLS2000,MODIS,Calculated,GEOS-5 FP-IT,TIRS,MODIS,NADIR,10000110,0101010111000000,0
