date,mission,class,vol_init,user_label_id,B2,B3,B4,B5,B6,B7,B8,B11,B12,SR_B1,SR_B11,SR_B12,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_B8,SR_B8A,SR_B9,cirrus,opaque_cloud,QA10,QA20,QA60,MSK_CLDPRB,MSK_SNWPRB,system:index,AOT,SCL,TCI_B,TCI_G,TCI_R,WVP,system:time_start,.geo,AOT_RETRIEVAL_ACCURACY,CLOUDY_PIXEL_PERCENTAGE,CLOUD_COVERAGE_ASSESSMENT,CLOUD_SHADOW_PERCENTAGE,DARK_FEATURES_PERCENTAGE,HIGH_PROBA_CLOUDS_PERCENTAGE,MEDIUM_PROBA_CLOUDS_PERCENTAGE,NODATA_PIXEL_PERCENTAGE,SATURATED_DEFECTIVE_PIXEL_PERCENTAGE,SNOW_ICE_PERCENTAGE,THIN_CIRRUS_PERCENTAGE,WATER_VAPOUR_RETRIEVAL_ACCURACY,GENERAL_QUALITY,GEOMETRIC_QUALITY,RADIOMETRIC_QUALITY,QA10_binary,QA20_binary,QA60_binary
2019-06-08,Sentinel-2B,openWater,BJM,1005,0.0265,0.0159,0.0072,0.0071,0.0052,0.006,0.0052,26,23,0.0271,0.0026,0.0023,0.0265,0.0159,0.0072,0.0071,0.0052,0.006,0.0052,0.0043,0.0076,0,0,0,0,0,0,0,00000000000000000b3c,70,6,27,17,8,1291,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.15887633669595,46.814844493631206]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,openWater,BJM,1006,0.0266,0.0159,0.0067,0.0058,0.006,0.0059,0.0048,18,20,0.027,0.0018,0.002,0.0266,0.0159,0.0067,0.0058,0.006,0.0059,0.0048,0.0048,0.0029,0,0,0,0,0,0,0,00000000000000000b3d,58,6,28,17,8,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.44452189107864,46.75277826606829]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,openWater,BJM,1007,0.0259,0.0166,0.0076,0.0076,0.0073,0.0058,0.0051,30,20,0.0277,0.003,0.002,0.0259,0.0166,0.0076,0.0076,0.0073,0.0058,0.0051,0.005,0.0073,0,0,0,0,0,0,0,00000000000000000b3e,70,6,26,18,8,1291,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.19801386664204,46.78052725192388]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,openWater,BJM,1008,0.0245,0.0143,0.0058,0.0049,0.004,0.0048,0.0042,20.5,22,0.0266,0.002,0.0022,0.0246,0.0142,0.0056,0.0049,0.004,0.0047,0.004,0.0039,0.0022,0,0,0,0,0,0,0,00000000000000000b3f,78.75,6,25.5,15.25,6.25,1344.3333333333333,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.32455423633674,46.920128328604115]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,openWater,BJM,1009,0.0215,0.0133,0.0047,0.0044,0.0037,0.0034,0.0029,18,12,0.024,0.0018,0.0012,0.0215,0.0133,0.0047,0.0044,0.0037,0.0034,0.0029,0.0037,0.0055,0,0,0,0,0,0,0,00000000000000000b40,111,6,23,14,5,1459,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.1473986105844,47.01384525544439]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,openWater,BJM,1010,0.0235,0.0134,0.0051,0.0043,0.0031,0.0033,0.0036,21.5,21,0.024,0.0022,0.0021,0.0235,0.0134,0.0051,0.0043,0.0031,0.0033,0.0036,0.0027,8e-4,0,0,0,0,0,0,0,00000000000000000b41,93.5,6,24.5,14.5,5.5,1459,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.31219360821659,47.07467185291444]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,openWater,BJM,1011,0.0224,0.0133,0.0046,0.0044,0.0034,0.0036,0.002,15,14,0.0238,0.0015,0.0014,0.0224,0.0133,0.0046,0.0044,0.0034,0.0036,0.002,0.0014,0.0027,0,0,0,0,0,0,0,00000000000000000b42,111,6,23,14,5,1459,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.1982100670884,47.161584191547156]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,openWater,BJM,1012,0.0219,0.0127,0.004,0.0047,0.0031,0.0037,0.0029,11,17,0.0238,0.0011,0.0017,0.0219,0.0127,0.004,0.0047,0.0031,0.0037,0.0029,0.0022,0.0027,0,0,0,0,0,0,0,00000000000000000b43,111,6,23,14,5,1459,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.21881111395533,47.26699288134956]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,openWater,BJM,1013,0.0236,0.0135,0.0056,0.0053,0.0031,0.0031,0.0032,19,25,0.024,0.0019,0.0025,0.0236,0.0135,0.0056,0.0053,0.0031,0.0031,0.0032,0.0033,4e-4,0,0,0,0,0,0,0,00000000000000000b44,93.5,6,24.5,14.5,6.5,1459,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.2778629892061,47.1765221800762]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,openWater,BJM,1014,0.0231,0.0125,0.0054,0.0046,0.0035,0.0054,0.0035,21,19,0.0238,0.0021,0.0019,0.0231,0.0125,0.0054,0.0046,0.0035,0.0054,0.0035,0.003,0.0043,0,0,0,0,0,0,0,00000000000000000b45,111,6,24,13,6,1459,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.1419094571876,47.08870018482858]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,openWater,BJM,1015,0.0251,0.0146,0.006,0.0056,0.0048,0.0044,0.0041,25.5,18.5,0.025,0.0026,0.0019,0.0251,0.0146,0.006,0.0056,0.0048,0.0044,0.0041,0.0038,0.0013,0,0,0,0,0,0,0,00000000000000000b46,93.5,6,26.5,15.5,6.5,1459,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.34240847695473,46.979189122057]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,openWater,BJM,1016,0.023,0.0143,0.0058,0.0052,0.0048,0.0055,0.0046,24,31,0.0238,0.0024,0.0031,0.023,0.0143,0.0058,0.0052,0.0048,0.0055,0.0046,0.0034,0.0065,0,0,0,0,0,0,0,00000000000000000b47,111,6,24,15,6,1459,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.1419094571876,46.95107448991502]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,lightNearShoreSediment,BJM,1017,0.0458,0.0688,0.0655,0.05,0.0155,0.0156,0.0138,48,35,0.0367,0.0048,0.0035,0.0458,0.0688,0.0655,0.05,0.0155,0.0156,0.0138,0.0098,0.0049,0,0,0,0,0,0,0,00000000000000000b48,58,6,47,70,67,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.52177135772854,46.589370048863714]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,lightNearShoreSediment,BJM,1018,0.0522,0.078,0.0708,0.0526,0.0206,0.0193,0.017,70,61,0.0417,0.0068,0.0057,0.0514,0.0765,0.0704,0.0529,0.0206,0.0201,0.0169,0.0126,0.0061,0,0,0,0,0,0,0,00000000000000000b49,58,6,53,78,72,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.48658013221474,46.5835865947974]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,lightNearShoreSediment,BJM,1019,0.0503,0.0791,0.0808,0.0635,0.0248,0.024,0.021,72,36,0.0395,0.0072,0.0036,0.0503,0.0791,0.0808,0.0635,0.0248,0.024,0.021,0.0173,0.016,0,0,0,0,0,0,0,00000000000000000b4a,58,6,52,81,83,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.51435141357561,46.58945477178373]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,lightNearShoreSediment,BJM,1020,0.0572,0.0863,0.0963,0.0774,0.0353,0.0319,0.0299,147,92,0.0484,0.0147,0.0092,0.0572,0.0863,0.0963,0.0774,0.0353,0.0319,0.0299,0.0247,0.0842,0,0,0,0,0,0,0,00000000000000000b4b,58,6,59,89,98,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.53126032477029,46.58426437815752]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,lightNearShoreSediment,BJM,1021,0.0471,0.0739,0.07,0.0521,0.0194,0.0183,0.0173,63,36,0.0381,0.0063,0.0036,0.0471,0.0739,0.07,0.0521,0.0194,0.0183,0.0173,0.013,0.0063,0,0,0,0,0,0,0,00000000000000000b4c,58,6,49,76,72,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.46789649880081,46.57280002934912]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,darkNearShoreSediment,BJM,1022,0.0237,0.0382,0.036,0.0279,0.0107,0.0127,0.0123,73,56,0.0198,0.0073,0.0056,0.0237,0.0382,0.036,0.0279,0.0107,0.0127,0.0123,0.0098,0.0072,0,0,0,0,0,0,0,00000000000000000b4d,58,6,25,40,37,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.41882855080868,46.56713251191018]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,darkNearShoreSediment,BJM,1023,0.0322,0.045,0.042,0.033,0.0162,0.0162,0.0149,81,76,0.0236,0.0081,0.0076,0.0322,0.045,0.042,0.033,0.0162,0.0162,0.0149,0.0119,0.0095,0,0,0,0,0,0,0,00000000000000000b4e,58,6,33,46,43,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.41904258765925,46.56919707569792]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,darkNearShoreSediment,BJM,1024,0.0393,0.0548,0.0502,0.0401,0.0214,0.0222,0.0214,133,125,0.0336,0.0133,0.0125,0.0393,0.0548,0.0502,0.0401,0.0214,0.0222,0.0214,0.0191,0.0138,0,0,0,0,0,0,0,00000000000000000b4f,58,6,41,56,52,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.41934134742984,46.57034752376972]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,darkNearShoreSediment,BJM,1025,0.0199,0.021,0.0243,0.0238,0.0125,0.0161,0.0143,90,77,0.0238,0.009,0.0077,0.0199,0.021,0.0243,0.0238,0.0125,0.0161,0.0143,0.0152,0.0374,0,0,0,0,0,0,0,00000000000000000b50,58,6,21,22,25,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.41873936878761,46.566454728550056]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,offShoreSediment,BJM,1026,0.0453,0.0662,0.0502,0.0356,0.0169,0.017,0.0155,53,53,0.0371,0.0053,0.0053,0.0453,0.0662,0.0502,0.0356,0.0169,0.017,0.0155,0.0117,0.0091,0,0,0,0,0,0,0,00000000000000000b51,58,6,47,68,52,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.4394875659893,46.57988108182198]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,offShoreSediment,BJM,1027,0.0419,0.0533,0.028,0.0201,0.013,0.0141,0.0136,74,65,0.0353,0.0074,0.0065,0.0419,0.0533,0.028,0.0201,0.013,0.0141,0.0136,0.0111,0.0092,0,0,0,0,0,0,0,00000000000000000b52,58,6,43,55,29,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.4810285514032,46.624935838865994]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,offShoreSediment,BJM,1028,0.0445,0.0617,0.0391,0.0293,0.0173,0.018,0.0164,92,82,0.0374,0.0092,0.0082,0.0445,0.0617,0.0391,0.0293,0.0173,0.018,0.0164,0.0149,0.0128,0,0,0,0,0,0,0,00000000000000000b53,64,6,46.5,63,40,1287,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.37631548136514,46.602056191360774]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,offShoreSediment,BJM,1029,0.0432,0.0563,0.0329,0.0255,0.0154,0.0149,0.0146,65,63,0.0345,0.0065,0.0063,0.0432,0.0563,0.0329,0.0255,0.0154,0.0149,0.0146,0.0123,0.0102,0,0,0,0,0,0,0,00000000000000000b54,58,6,44,58,34,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.41374071650671,46.59403872766667]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,offShoreSediment,BJM,1030,0.0441,0.0554,0.0294,0.0222,0.0115,0.013,0.0108,54,53,0.0414,0.0054,0.0053,0.0441,0.0554,0.0294,0.0222,0.0115,0.013,0.0108,0.0095,0.0065,0,0,0,0,0,0,0,00000000000000000b55,58,6,46,57,30,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.51502027873363,46.62375417708685]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,offShoreSediment,BJM,1031,0.0477,0.0664,0.0448,0.0322,0.017,0.0182,0.0164,86,86,0.0397,0.0086,0.0086,0.0477,0.0664,0.0448,0.0322,0.017,0.0182,0.0164,0.0132,0.011,0,0,0,0,0,0,0,00000000000000000b56,58,6,49,68,46,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.48240195452766,46.611964313901524]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,offShoreSediment,BJM,1032,0.0374,0.044,0.0221,0.0177,0.0117,0.0127,0.0112,57,55,0.0325,0.0057,0.0055,0.0374,0.044,0.0221,0.0177,0.0117,0.0127,0.0112,0.01,0.0106,0,0,0,0,0,0,0,00000000000000000b57,64,6,38.5,45,23,1287,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.28742776096574,46.64854231984294]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,shorelineContamination,BJM,1033,0.1106,0.1293,0.169,0.1834,0.1829,0.191,0.1959,1771,1446,0.0718,0.1771,0.1446,0.1106,0.1293,0.169,0.1834,0.1829,0.191,0.1959,0.1896,0.1632,0,0,0,0,0,16,0,00000000000000000b58,58,7,113,132,172,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.4357998894181,46.562321141873504]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,shorelineContamination,BJM,1034,0.0828,0.1034,0.132,0.1448,0.1336,0.1387,0.1361,1110,1033,0.0706,0.111,0.1033,0.0828,0.1034,0.132,0.1448,0.1336,0.1387,0.1361,0.13,0.1898,0,0,0,0,0,14,0,00000000000000000b59,58,6,85,106,135,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.43666049592142,46.562499505915646]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,shorelineContamination,BJM,1035,0.0839,0.1126,0.1338,0.111,0.0883,0.0879,0.1167,722,690,0.0433,0.0722,0.069,0.0839,0.1126,0.1338,0.111,0.0883,0.0879,0.1167,0.0847,0.0295,0,0,0,0,0,15,0,00000000000000000b5a,58,6,86,115,137,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.43769500736582,46.56336903062107]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,shorelineContamination,BJM,1036,0.1137,0.1339,0.176,0.1765,0.1806,0.1794,0.2079,1745,1555,0.0718,0.1745,0.1555,0.1137,0.1339,0.176,0.1765,0.1806,0.1794,0.2079,0.1917,0.1632,0,0,0,0,0,20,0,00000000000000000b5b,58,8,116,137,179,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.43597825346023,46.5623033054693]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,shorelineContamination,BJM,1037,0.0817,0.1028,0.1267,0.1361,0.1298,0.135,0.1286,1156,942,0.062,0.1156,0.0942,0.0817,0.1028,0.1267,0.1361,0.1298,0.135,0.1286,0.134,0.1394,0,0,0,0,0,11,0,00000000000000000b5c,58,7,84,105,129,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.43546099773805,46.562245337155595]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2019-06-08,Sentinel-2B,shorelineContamination,BJM,1038,0.096,0.1232,0.1496,0.153,0.1344,0.1349,0.1374,1705,1866,0.0732,0.1705,0.1866,0.096,0.1232,0.1496,0.153,0.1344,0.1349,0.1374,0.1339,0.2143,0,0,0,0,0,9,0,00000000000000000b5d,58,7,98,126,152,1283,2019-06-08T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.43932257925033,46.56180834525237]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2020-06-18,Sentinel-2B,cloud,ANK,1039,0.4569,0.4162,0.3789,0.4131,0.3952,0.3839,0.4004,1862,2039,0.4741,0.1862,0.2039,0.4569,0.4162,0.3789,0.4131,0.3952,0.3839,0.4004,0.3763,1.5594,0,1024,0,0,1024,100,0,000000000000000002c8,140,9,255,255,255,2667,2020-06-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.88561862863233,46.85250160202755]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2020-06-18,Sentinel-2B,cloud,ANK,1040,0.3337,0.3205,0.2977,0.3143,0.2852,0.2755,0.2829,1548,1644,0.3664,0.1548,0.1644,0.3337,0.3205,0.2977,0.3143,0.2852,0.2755,0.2829,0.2745,1.3119,0,1024,0,0,1024,100,0,000000000000000002c9,140,9,255,255,255,2667,2020-06-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.80322335936677,46.74156362691888]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2020-06-18,Sentinel-2B,cloud,ANK,1041,0.4146,0.3726,0.3436,0.3769,0.3417,0.3201,0.3287,1661,1795,0.4422,0.1661,0.1795,0.4146,0.3726,0.3436,0.3769,0.3417,0.3201,0.3287,0.3092,1.5594,0,1024,0,0,1024,100,0,000000000000000002ca,140,9,255,255,255,2667,2020-06-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.70983640600444,46.85250160202755]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2020-06-18,Sentinel-2B,cloud,ANK,1042,0.3704,0.3439,0.3218,0.3477,0.3164,0.3042,0.3002,1672,1786,0.4097,0.1672,0.1786,0.3704,0.3439,0.3218,0.3477,0.3164,0.3042,0.3002,0.2947,1.4693,0,1024,0,0,1024,100,0,000000000000000002cb,140,9,255,255,255,2667,2020-06-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.79223613437107,46.83935171302094]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2020-06-18,Sentinel-2B,cloud,ANK,1043,0.3671,0.3513,0.3258,0.3346,0.3246,0.3246,0.337,1711.5,1715,0.3762,0.1712,0.1715,0.3671,0.3513,0.3258,0.3346,0.3246,0.3246,0.337,0.316,0.8864,0,1024,0,0,1024,100,0,000000000000000002cc,169,9,255,255,255,2667,2020-06-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.60271988049857,46.775434958520854]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2020-06-18,Sentinel-2B,cloud,ANK,1044,0.3607,0.3518,0.3382,0.3352,0.3541,0.3676,0.3839,1832,1759,0.3688,0.1832,0.1759,0.3607,0.3518,0.3382,0.3352,0.3541,0.3676,0.3839,0.37,0.256,0,1024,0,0,1024,100,0,000000000000000002cd,198,9,255,255,255,NA,2020-06-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.53266294384788,47.062199747267954]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2020-06-18,Sentinel-2B,cloud,ANK,1045,0.4481,0.4401,0.4274,0.4237,0.4439,0.4551,0.4766,2127,2118,0.4559,0.2127,0.2118,0.4481,0.4401,0.4274,0.4237,0.4439,0.4551,0.4766,0.4566,0.3315,0,1024,0,0,1024,100,0,000000000000000002ce,198,9,255,255,255,NA,2020-06-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.4186794027197,47.117367745501184]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2020-06-18,Sentinel-2B,cloud,ANK,1046,0.4409,0.4255,0.4137,0.4074,0.4149,0.4263,0.4483,2147,2120,0.4437,0.2147,0.212,0.4409,0.4255,0.4137,0.4074,0.4149,0.4263,0.4483,0.4246,0.3195,0,1024,0,0,1024,100,0,000000000000000002cf,198,9,255,255,255,NA,2020-06-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.48185148734386,47.01821517447676]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2020-06-18,Sentinel-2B,cloud,ANK,1047,0.3765,0.3736,0.3593,0.351,0.3592,0.3648,0.3794,1971.5,1897.5,0.394,0.1972,0.1898,0.3765,0.3736,0.3593,0.351,0.3592,0.3648,0.3794,0.3617,0.27,0,1024,0,0,1024,100,0,000000000000000002d0,198,9,255,255,255,NA,2020-06-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.50519488135865,46.938571170561175]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2020-06-18,Sentinel-2B,cloud,ANK,1048,0.4653,0.4564,0.4474,0.4427,0.45,0.4657,0.4711,2277,2344,0.4959,0.2308,0.2331,0.4655,0.4577,0.4506,0.4464,0.4586,0.4697,0.4714,0.4639,0.3608,0,1024,0,0,1024,100,0,000000000000000002d1,198,9,255,255,255,NA,2020-06-18T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.45438342485464,46.9648218984628]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2020-11-30,Sentinel-2A,openWater,BJM,1049,0.0354,0.0228,0.0069,0.0052,0.0048,0.0018,0.0029,19,8,0.0403,0.0019,8e-4,0.0354,0.0228,0.0069,0.0052,0.0048,0.0018,0.0029,8e-4,1e-4,0,0,0,0,0,0,0,00000000000000000c18,76,6,37,24,8,325,2020-11-30T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.29779317316078,47.248362757148264]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2020-11-30,Sentinel-2A,openWater,BJM,1050,0.0349,0.0217,0.0077,0.0051,0.007,0.0025,0.003,1,1,0.0397,1e-4,1e-4,0.0349,0.0217,0.0077,0.0051,0.007,0.0025,0.003,0.0028,1e-4,0,0,0,0,0,0,0,00000000000000000c19,76,6,36,23,8,325,2020-11-30T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.30672029346978,47.2369429993504]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2020-11-30,Sentinel-2A,openWater,BJM,1051,0.0267,0.0148,0.0058,0.0028,0.0034,0.0032,0.004,1,11,0.0278,1e-4,0.0011,0.0267,0.0148,0.0058,0.0028,0.0034,0.0032,0.004,0.0021,1e-4,0,0,0,0,0,0,0,00000000000000000c1a,76,6,28,16,6,325,2020-11-30T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.32491342576783,47.225986988062076]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2020-11-30,Sentinel-2A,openWater,BJM,1052,0.0366,0.0245,0.0066,0.0059,0.0034,0.003,0.004,1,10,0.0444,1e-4,0.001,0.0366,0.0245,0.0066,0.0059,0.0034,0.003,0.004,0.0021,1e-4,0,0,0,0,0,0,0,00000000000000000c1b,76,6,38,25,7,325,2020-11-30T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.30843704737535,47.2292510500332]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2020-11-30,Sentinel-2A,openWater,BJM,1053,0.0202,0.0142,0.0056,0.0053,0.0038,0.0019,0.0019,1,22,0.0273,1e-4,0.0022,0.0202,0.0142,0.0056,0.0053,0.0038,0.0019,0.0019,1e-4,1e-4,0,0,0,0,0,0,0,00000000000000000c1c,76,6,21,15,6,325,2020-11-30T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.3310937398279,47.22272292609096]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,000000000000
2020-11-30,Sentinel-2A,cloud,BJM,1054,0.5946,0.562,0.5401,0.5486,0.5246,0.518,0.5392,4482,4016,0.6063,0.4482,0.4016,0.5946,0.562,0.5401,0.5486,0.5246,0.518,0.5392,0.5111,0.5422,0,1024,0,0,1024,100,0,00000000000000000c1d,198,9,255,255,255,314,2020-11-30T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.97071165403526,46.76349794500078]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2020-11-30,Sentinel-2A,cloud,BJM,1055,0.6571,0.586,0.5399,0.528,0.5008,0.4837,0.5411,3716,2876,0.696,0.3716,0.2876,0.6571,0.586,0.5399,0.528,0.5008,0.4837,0.5411,0.4632,0.5679,0,1024,0,0,1024,100,0,00000000000000000c1e,198,9,255,255,255,314,2020-11-30T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.88213607070959,46.71550018126148]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2020-11-30,Sentinel-2A,cloud,BJM,1056,0.6261,0.5726,0.5347,0.5296,0.5045,0.4874,0.5252,3776,3024,0.7083,0.3776,0.3024,0.6261,0.5726,0.5347,0.5296,0.5045,0.4874,0.5252,0.4733,0.5893,0,1024,0,0,1024,100,0,00000000000000000c1f,198,9,255,255,255,314,2020-11-30T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.8251443001455,46.78747899046621]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
2020-11-30,Sentinel-2A,cloud,BJM,1057,0.7104,0.5524,0.5172,0.5136,0.486,0.475,0.5167,3508,2630.5,0.6252,0.3508,0.263,0.7104,0.5524,0.5172,0.5136,0.486,0.475,0.5167,0.4572,0.5045,0,1024,0,0,1024,100,0,00000000000000000c20,198,9,255,255,255,247,2020-11-30T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.68300599496587,46.758325387778775]}",,,,,,,,,,,,,PASSED,PASSED,PASSED,0,0,010000000000
