system:index,AOT,B11,B12,B5,B6,B7,B8,Blue,Green,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,Red,SCL,SR_B1,SR_B11,SR_B12,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_B8,SR_B8A,SR_B9,TCI_B,TCI_G,TCI_R,WVP,cirrus,class,date,mission,opaque_cloud,system:time_start,vol_init,.geo
0000000000000000180b,198,21,23,0.085,0.028,0.0226,0.0181,0.0565,0.08420000000000001,0,0,0,0,0,0.1046,6,0.0487,0.0021,0.0023,0.0565,0.08420000000000001,0.1046,0.085,0.028,0.0226,0.0181,0.0091,0.0017,58,86,107,879,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.51401498324238,46.75836997878931]}"
0000000000000000180c,198,16,22,0.1159,0.0558,0.0505,0.0417,0.0524,0.0756,0,0,0,0,0,0.12,6,0.0439,0.0016,0.0022,0.0524,0.0756,0.12,0.1159,0.0558,0.0505,0.0417,0.0258,0.0042,54,78,123,879,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.48637747491311,46.7694240903008]}"
0000000000000000180d,198,23,22,0.0914,0.0292,0.026,0.02,0.0576,0.0874,0,0,0,0,0,0.1137,6,0.0488,0.0023,0.0022,0.0576,0.0874,0.1137,0.0914,0.0292,0.026,0.02,0.0107,0.0018,59,90,116,879,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.54268254391498,46.75684050712798]}"
0000000000000000180e,198,151,147,0.1267,0.0574,0.0519,0.0467,0.0678,0.0988,0,0,0,0,0,0.1383,6,0.0563,0.0151,0.0147,0.0678,0.0988,0.1383,0.1267,0.0574,0.0519,0.0467,0.0352,0.0213,69,101,141,879,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.6830258291243,46.66999951411212]}"
0000000000000000180f,198,106,148,0.1544,0.08510000000000001,0.078,0.0637,0.06860000000000001,0.0954,0,0,0,0,0,0.15510000000000002,6,0.0581,0.0106,0.0148,0.06860000000000001,0.0954,0.15510000000000002,0.1544,0.08510000000000001,0.078,0.0637,0.0495,0.0233,70,98,158,879,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.70156677130453,46.68036246496033]}"
00000000000000001810,198,120,115,0.1541,0.0779,0.07300000000000001,0.0636,0.07060000000000001,0.0998,0,0,0,0,0,0.1612,6,0.0567,0.012,0.0115,0.07060000000000001,0.0998,0.1612,0.1541,0.0779,0.07300000000000001,0.0636,0.044,0.0172,73,102,165,879,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.71478354682695,46.682364601333326]}"
00000000000000001811,198,143,136,0.1431,0.0758,0.0682,0.0586,0.06760000000000001,0.0973,0,0,0,0,0,0.1522,6,0.0561,0.0143,0.0136,0.06760000000000001,0.0973,0.1522,0.1431,0.0758,0.0682,0.0586,0.0412,0.0211,69,99,155,879,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.6983027093334,46.67424011921395]}"
00000000000000001812,198,165,155.5,0.14745000000000005,0.07320000000000002,0.06815,0.05840000000000001,0.06509999999999999,0.0965,0,0,0,0,0,0.1559,6,0.051,0.0165,0.01555,0.06509999999999999,0.0965,0.1559,0.14745000000000005,0.07320000000000002,0.06815,0.05840000000000001,0.04125,0.0174,67,98.5,159,843.5,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.9334311078816,46.93357251828026]}"
00000000000000001813,198,105,105.5,0.13705,0.0665,0.0627,0.0507,0.0563,0.08510000000000001,0,0,0,0,0,0.14190000000000005,6,0.04605000000000001,0.0105,0.01055,0.0563,0.08510000000000001,0.14190000000000005,0.13705,0.0665,0.0627,0.0507,0.03425,0.01015,58,87,145.5,843.5,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.92849488301545,46.932225869762114]}"
00000000000000001814,198,53,39,0.10825,0.04015,0.0343,0.0275,0.0544,0.08435000000000001,0,0,0,0,0,0.12445,6,0.0442,0.0053,0.0039,0.0544,0.08435000000000001,0.12445,0.10825,0.04015,0.0343,0.0275,0.01505,3.5e-4,56,86.5,127,843.5,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.92072712898035,46.93231059268213]}"
00000000000000001815,198,63.5,62.5,0.11885,0.047,0.04155,0.03335,0.05555,0.0842,0,0,0,0,0,0.13015,6,0.0405,0.00635,0.00625,0.05555,0.0842,0.13015,0.11885,0.047,0.04155,0.03335,0.0199,0.0065,57.5,86,132.5,843.5,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.91424805514968,46.934361779166714]}"
00000000000000001816,198,60,57,0.125,0.0555,0.0501,0.0393,0.0543,0.0845,0,0,0,0,0,0.1348,6,0.0389,0.006,0.0057,0.0543,0.0845,0.1348,0.125,0.0555,0.0501,0.0393,0.0247,0.02,56,87,138,808,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.91328488932214,46.93619001059863]}"
00000000000000001817,198,66,67,0.04555,0.0102,0.0098,0.006,0.0501,0.0703,0,0,0,0,0,0.06325,6,0.0381,0.0066,0.0067,0.0501,0.0703,0.06325,0.04555,0.0102,0.0098,0.006,0.00165,3.5e-4,51.5,72,65,843.5,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.76957252147064,46.88263620694675]}"
00000000000000001818,198,50,41,0.04285,0.0093,0.0074,0.00485,0.04875,0.0694,0,0,0,0,0,0.06105000000000001,6,0.0374,0.005,0.0041,0.04875,0.0694,0.06105000000000001,0.04285,0.0093,0.0074,0.00485,0.00105,2e-4,50.5,71,62,843.5,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.76931389360955,46.88204760560769]}"
00000000000000001819,198,29,39,0.0414,0.0072,0.00555,0.00285,0.0466,0.06820000000000001,0,0,0,0,0,0.05875,6,0.0363,0.0029,0.0039,0.0466,0.06820000000000001,0.05875,0.0414,0.0072,0.00555,0.00285,1e-4,1e-4,48,70,60,843.5,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.76858706013782,46.88128509932755]}"
0000000000000000181a,198,91,83,0.0616,0.01635,0.01645,0.01195,0.04945,0.0726,0,0,0,0,0,0.07875000000000001,6,0.04085,0.0091,0.0083,0.04945,0.0726,0.07875000000000001,0.0616,0.01635,0.01645,0.01195,0.0067,0.0129,50.5,74.5,80.5,843.5,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.77171734907733,46.882872539302575]}"
0000000000000000181b,198,72,57,0.06145,0.01735,0.0152,0.01215,0.04875,0.07225000000000001,0,0,0,0,0,0.0799,6,0.0392,0.0072,0.0057,0.04875,0.07225000000000001,0.0799,0.06145,0.01735,0.0152,0.01215,0.00615,0.004,50,74,82,843.5,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.77115996144568,46.88243108829828]}"
0000000000000000181c,198,40,30,0.0982,0.0294,0.0263,0.0197,0.0631,0.1,0,0,0,0,0,0.12860000000000002,6,0.0479,0.004,0.003,0.0631,0.1,0.12860000000000002,0.0982,0.0294,0.0263,0.0197,0.0136,0.0071,65,102,131,808,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.4274390749429,47.07660710277163]}"
0000000000000000181d,198,112,50,0.1112,0.0449,0.0396,0.0339,0.0689,0.1073,0,0,0,0,0,0.1384,6,0.0509,0.0112,0.005,0.0689,0.1073,0.1384,0.1112,0.0449,0.0396,0.0339,0.022,0.0231,71,110,141,808,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.43267851868069,47.07502858099871]}"
0000000000000000181e,198,93,69,0.1049,0.0356,0.0331,0.0255,0.0645,0.1028,0,0,0,0,0,0.1313,6,0.0527,0.0093,0.0069,0.0645,0.1028,0.1313,0.1049,0.0356,0.0331,0.0255,0.017,0.0164,66,105,134,808,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.42503561947508,47.076781007712725]}"
0000000000000000181f,198,49,40,0.1153,0.0387,0.0365,0.0295,0.0659,0.105,0,0,0,0,0,0.1426,6,0.0429,0.0049,0.004,0.0659,0.105,0.1426,0.1153,0.0387,0.0365,0.0295,0.0196,0.0519,68,108,145,808,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.43402516719883,47.074439979659665]}"
00000000000000001820,198,53,35,0.1011,0.0332,0.0293,0.0273,0.0665,0.0983,0,0,0,0,0,0.1283,10,0.0474,0.0053,0.0035,0.0665,0.0983,0.1283,0.1011,0.0332,0.0293,0.0273,0.0151,0.0099,68,101,131,808,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.42947688412431,47.075666232449365]}"
00000000000000001821,198,26.5,19,0.0451,0.01335,0.01005,0.00865,0.0617,0.08985000000000001,0,0,0,0,0,0.06565000000000001,6,0.04695,0.00265,0.0019,0.0617,0.08985000000000001,0.06565000000000001,0.0451,0.01335,0.01005,0.00865,0.00525,0.0028,63.5,92,67,843.5,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.45818011760535,46.899050157924485]}"
00000000000000001822,198,29,24,0.0513,0.01395,0.0139,0.00955,0.0631,0.0935,0,0,0,0,0,0.07385,6,0.04735,0.0029,0.0024,0.0631,0.0935,0.07385,0.0513,0.01395,0.0139,0.00955,0.0058,0.0091,64.5,96,75.5,843.5,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.45981214859091,46.89726205840205]}"
00000000000000001823,198,17,20,0.0468,0.01235,0.00995,0.00675,0.06425,0.09575,0,0,0,0,0,0.07114999999999999,6,0.0514,0.0017,0.002,0.06425,0.09575,0.07114999999999999,0.0468,0.01235,0.00995,0.00675,0.00295,0.00155,66,98,73,843.5,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.46204615821868,46.897792691427405]}"
00000000000000001824,198,28,22,0.05355,0.01395,0.01255,0.0086,0.06525,0.0988,0,0,0,0,0,0.0791,6,0.051,0.0028,0.0022,0.06525,0.0988,0.0791,0.05355,0.01395,0.01255,0.0086,0.00494999999999999,0.00275,67,101,81,843.5,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.46200156720815,46.896530765829276]}"
00000000000000001825,198,33,24,0.05695,0.01695,0.01415,0.0115,0.06155,0.0917,0,0,0,0,0,0.08075000000000002,6,0.0456,0.0033,0.0024,0.06155,0.0917,0.08075000000000002,0.05695,0.01695,0.01415,0.0115,0.00775,0.0145,63,93.5,83,843.5,0,lightNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.45659267763033,46.89849722939384]}"
00000000000000001826,198,25,74,0.0699,0.0358,0.0342,0.0271,0.0407,0.0513,0,0,0,0,0,0.0727,6,0.04,0.0025,0.0074,0.0407,0.0513,0.0727,0.0699,0.0358,0.0342,0.0271,0.012,0.0291,42,53,74,925,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.85939465533703,46.6916484497266]}"
00000000000000001827,198,43,47,0.07590000000000001,0.0371,0.0332,0.0277,0.0409,0.0516,0,0,0,0,0,0.0765,6,0.0361,0.0043,0.0047,0.0409,0.0516,0.0765,0.07590000000000001,0.0371,0.0332,0.0277,0.0161,0.01,42,53,78,925,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.86072346745095,46.69210327803405]}"
00000000000000001828,198,53,16,0.04475,0.01665,0.0147,0.01155,0.0253,0.03335,0,0,0,0,0,0.0487,6,0.0242,0.0053,0.0016,0.0253,0.03335,0.0487,0.04475,0.01665,0.0147,0.01155,0.007,0.0113,26,34.5,50,902,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.61494673558711,46.7463883742587]}"
00000000000000001829,198,46,48,0.0485,0.0161,0.0139,0.0121,0.0272,0.0359,0,0,0,0,0,0.0503,6,0.02555,0.0046,0.0048,0.0272,0.0359,0.0503,0.0485,0.0161,0.0139,0.0121,0.00505,0.01405,28,37,52,902,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.61615069287154,46.74578639561649]}"
0000000000000000182a,198,38.5,40.5,0.05365,0.01784999999999999,0.01525,0.0119,0.02805,0.0374,0,0,0,0,0,0.05715,6,0.0262,0.00385,0.00405,0.02805,0.0374,0.05715,0.05365,0.01784999999999999,0.01525,0.0119,0.0071,0.0077,29,38.5,58.5,902,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.61881277620046,46.74493470731529]}"
0000000000000000182b,198,43,37,0.1101,0.0545,0.0499,0.0417,0.0487,0.0709,0,0,0,0,0,0.1107,6,0.0413,0.0043,0.0037,0.0487,0.0709,0.1107,0.1101,0.0545,0.0499,0.0417,0.0249,0.0124,50,73,113,879,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.48825921555766,46.76745762673623]}"
0000000000000000182c,198,56,36,0.113,0.0564,0.0519,0.0429,0.0504,0.07350000000000001,0,0,0,0,0,0.1141,6,0.0413,0.0056,0.0036,0.0504,0.07350000000000001,0.1141,0.113,0.0564,0.0519,0.0429,0.0277,0.0124,52,75,117,879,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.48755467759123,46.767372903816224]}"
0000000000000000182d,198,49,30,0.1149,0.0548,0.0505,0.0421,0.051,0.0751,0,0,0,0,0,0.1167,6,0.0441,0.0049,0.003,0.051,0.0751,0.1167,0.1149,0.0548,0.0505,0.0421,0.0255,0.0163,53,77,119,879,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.48251143429978,46.76844308806905]}"
0000000000000000182e,198,51,37,0.1112,0.057,0.0505,0.0422,0.0511,0.0721,0,0,0,0,0,0.1123,6,0.0444,0.0051,0.0037,0.0511,0.0721,0.1123,0.1112,0.057,0.0505,0.0422,0.0259,0.0278,53,74,115,879,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.48851784341876,46.76718116247092]}"
0000000000000000182f,198,150.5,112.5,0.10145,0.04565,0.04235,0.03725,0.05355,0.07500000000000001,0,0,0,0,0,0.1097,6,0.0349,0.01505,0.01125,0.05355,0.07500000000000001,0.1097,0.10145,0.04565,0.04235,0.03725,0.02195,0.02245,54.5,77,112,843.5,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.77518207059587,46.88440647006496]}"
00000000000000001830,198,121.5,103.5,0.0965,0.0411,0.03735,0.0324,0.04870000000000001,0.07189999999999999,0,0,0,0,0,0.10525,6,0.0349,0.01215,0.01035,0.04870000000000001,0.07189999999999999,0.10525,0.0965,0.0411,0.03735,0.0324,0.01985,0.02245,50,73.5,108,843.5,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.77480750610738,46.884156760405965]}"
00000000000000001831,198,169.5,136,0.0984,0.04375,0.04,0.0345,0.05305,0.0765,0,0,0,0,0,0.10645000000000002,6,0.04005,0.01695,0.0136,0.05305,0.0765,0.10645000000000002,0.0984,0.04375,0.04,0.0345,0.0262,0.0396,54.5,78,109,843.5,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.77379083106719,46.883693013896405]}"
00000000000000001832,198,142,93,0.0938,0.04085,0.037,0.0302,0.0449,0.0674,0,0,0,0,0,0.1009,6,0.03285,0.0142,0.0093,0.0449,0.0674,0.1009,0.0938,0.04085,0.037,0.0302,0.01585,0.04665,46,69,103,843.5,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.77577513103599,46.88447781568181]}"
00000000000000001833,198,203.5,158.5,0.1017,0.0441,0.03805,0.03785,0.05315,0.0752,0,0,0,0,0,0.10915,6,0.05175,0.02035,0.01585,0.05315,0.0752,0.10915,0.1017,0.0441,0.03805,0.03785,0.0212,0.07085,54.5,77,111,843.5,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.77361692612611,46.88330507210476]}"
00000000000000001834,198,55,38,0.0418,0.01255,0.01245,0.01025,0.0352,0.0606,0,0,0,0,0,0.0585,6,0.0234,0.0055,0.0038,0.0352,0.0606,0.0585,0.0418,0.01255,0.01245,0.01025,0.00685,0.02505,36.5,62.5,60,843.5,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.4531859244255,46.898590870515974]}"
00000000000000001835,198,68,37,0.04165,0.0147,0.0136,0.01085,0.0297,0.05055,0,0,0,0,0,0.05535,6,0.0234,0.0068,0.0037,0.0297,0.05055,0.05535,0.04165,0.0147,0.0136,0.01085,0.00935,0.02505,30.5,52,57,843.5,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.45271325971382,46.89867559343599]}"
00000000000000001836,198,51,42,0.043,0.01375,0.01395,0.01115,0.03505,0.06025,0,0,0,0,0,0.05935,6,0.02985,0.0051,0.0042,0.03505,0.06025,0.05935,0.043,0.01375,0.01395,0.01115,0.00735,0.0107,36.5,62,61,843.5,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.45368534374347,46.89841696557489]}"
00000000000000001837,198,85,48,0.0403,0.01415,0.01155,0.01195,0.02905,0.0472,0,0,0,0,0,0.05325,6,0.0234,0.0085,0.0048,0.02905,0.0472,0.05325,0.0403,0.01415,0.01155,0.01195,0.00805,0.02505,30,49,55,843.5,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.4530521513939,46.8984838520907]}"
00000000000000001838,198,51,42,0.043,0.01375,0.01395,0.01115,0.03505,0.06025,0,0,0,0,0,0.05935,6,0.02985,0.0051,0.0042,0.03505,0.06025,0.05935,0.043,0.01375,0.01395,0.01115,0.00735,0.0107,36.5,62,61,843.5,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.45346684779186,46.89840804737279]}"
00000000000000001839,198,44.5,21,0.0432,0.01255,0.01175,0.00955,0.03785,0.06155000000000001,0,0,0,0,0,0.0598,6,0.0323,0.00445,0.0021,0.03785,0.06155000000000001,0.0598,0.0432,0.01255,0.01175,0.00955,0.00625,0.00585,39,63,61,843.5,0,darkNearShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.4526775869054,46.89885395747813]}"
0000000000000000183a,198,24,28,0.124,0.057,0.0498,0.0409,0.0665,0.0968,0,0,0,0,0,0.1352,6,0.0536,0.0024,0.0028,0.0665,0.0968,0.1352,0.124,0.057,0.0498,0.0409,0.026,0.0104,68,99,138,925,0,offShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.9091002547798,46.73758610877921]}"
0000000000000000183b,198,23,14,0.0432,0.0162,0.0144,0.0115,0.0491,0.0653,0,0,0,0,0,0.0564,6,0.0401,0.0023,0.0014,0.0491,0.0653,0.0564,0.0432,0.0162,0.0144,0.0115,0.0091,0.007,50,67,58,925,0,offShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.91182030642238,46.763225939836516]}"
0000000000000000183c,198,28,22,0.0653,0.0248,0.0214,0.017,0.0566,0.0795,0,0,0,0,0,0.0834,6,0.0452,0.0028,0.0022,0.0566,0.0795,0.0834,0.0653,0.0248,0.0214,0.017,0.0121,0.0076,58,81,86,925,0,offShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.90357988767562,46.75475810693602]}"
0000000000000000183d,198,23,11,0.0328,0.0123,0.0113,0.0095,0.0385,0.0495,0,0,0,0,0,0.042,6,0.0326,0.0023,0.0011,0.0385,0.0495,0.042,0.0328,0.0123,0.0113,0.0095,0.0076,0.0059,40,51,43,925,0,offShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.85028025278378,46.79682972537528]}"
0000000000000000183e,198,24,18,0.0464,0.0169,0.0148,0.0129,0.0467,0.06380000000000001,0,0,0,0,0,0.0602,6,0.0366,0.0024,0.0018,0.0467,0.06380000000000001,0.0602,0.0464,0.0169,0.0148,0.0129,0.0084,0.0067,48,66,62,925,0,offShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.83448611685247,46.79553658606979]}"
0000000000000000183f,198,14,19.5,0.0384,0.0128,0.01185,0.00975,0.05,0.06595000000000001,0,0,0,0,0,0.0524,6,0.03875000000000001,0.0014,0.00195,0.05,0.06595000000000001,0.0524,0.0384,0.0128,0.01185,0.00975,0.0068,0.0047,51.5,67.5,54,902,0,offShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.64317284525544,46.82372702292966]}"
00000000000000001840,198,14,16,0.046,0.0151,0.0134,0.0115,0.0656,0.0924,0,0,0,0,0,0.0675,6,0.0555,0.0014,0.0016,0.0656,0.0924,0.0675,0.046,0.0151,0.0134,0.0115,0.007,0.005,67,94,69,879,0,offShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.53998924687869,46.783559440640225]}"
00000000000000001841,198,20,9,0.0521,0.0176,0.0156,0.0127,0.0656,0.0939,0,0,0,0,0,0.0747,6,0.056,0.002,9.000000000000001e-4,0.0656,0.0939,0.0747,0.0521,0.0176,0.0156,0.0127,0.0077,0.0052,67,96,77,879,0,offShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.54136265000315,46.77768234545179]}"
00000000000000001842,198,15,1,0.024,0.0093,0.0088,0.0078,0.058,0.07490000000000001,0,0,0,0,0,0.0362,6,0.0505,0.0015,1e-4,0.058,0.07490000000000001,0.0362,0.024,0.0093,0.0088,0.0078,0.0055,0.0058,60,77,37,879,0,offShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.36680668016496,46.8256488954837]}"
00000000000000001843,198,13,11.5,0.0107,0.0044,0.0047,0.00365,0.03785,0.04055,0,0,0,0,0,0.014,6,0.0347,0.0013,0.00115,0.03785,0.04055,0.014,0.0107,0.0044,0.0047,0.00365,0.00255,0.00385,39,42,15,843.5,0,offShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.51767590520726,46.86625346967639]}"
00000000000000001844,198,17,10,0.0114,0.0061,0.0062,0.0045,0.0407,0.0429,0,0,0,0,0,0.0154,6,0.0358,0.0017,0.001,0.0407,0.0429,0.0154,0.0114,0.0061,0.0062,0.0045,0.0042,0.0042,42,44,16,879,0,offShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.47860526177696,46.81974058658789]}"
00000000000000001845,198,14,8,0.0191,0.0083,0.008,0.0066,0.0545,0.0671,0,0,0,0,0,0.0301,6,0.0486,0.0014,8e-4,0.0545,0.0671,0.0301,0.0191,0.0083,0.008,0.0066,0.0044,0.0042,56,69,31,879,0,offShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.55046813435429,46.79559901348454]}"
00000000000000001846,198,68,67,0.0358,0.017,0.0164,0.0153,0.0593,0.07970000000000001,0,0,0,0,0,0.0504,6,0.0476,0.0068,0.0067,0.0593,0.07970000000000001,0.0504,0.0358,0.017,0.0164,0.0153,0.0113,0.0088,61,82,52,879,0,offShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.70299814274269,46.749830800271965]}"
00000000000000001847,198,83,68,0.042,0.0186,0.0185,0.017,0.0591,0.08320000000000001,0,0,0,0,0,0.0592,6,0.0502,0.0083,0.0068,0.0591,0.08320000000000001,0.0592,0.042,0.0186,0.0185,0.017,0.0135,0.0091,61,85,61,879,0,offShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.692010917747,46.74183117298208]}"
00000000000000001848,198,91,87,0.0406,0.0197,0.0203,0.0168,0.0655,0.0852,0,0,0,0,0,0.0533,6,0.0572,0.0091,0.0087,0.0655,0.0852,0.0533,0.0406,0.0197,0.0203,0.0168,0.0152,0.016,67,87,55,879,0,offShoreSediment,2019-05-12,SEN2,0,2019-05-12T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.51039173184014,46.64904619826198]}"
